id,origen,destino,razon_viaje,transporte_utilizado,num_transbordos,tiempo_llegada,hora_inicio,hora_llegada,frecuencia_viaje,razon_transporte,costo_viaje,nivel_confort,satisfaccion_transporte,considera_otro_transporte,edad,genero,ocupacion,ingreso_mensual,vehiculos_hogar,factores_importantes,cambios_viaje,mejoras_transporte,acompanamiento,gasto_mensual_transporte,seguridad_trayecto
2024-09-28 22:45:10.407,centro,uabc_sauzal,Estudio,Autobús,2,40 minutos,09:00:00,19:00:00,Diariamente,Es la única opción,60,3,3,"Transporte privado (Didi, Uber, Indriver etc. )",25,Masculino,Estudiante,menos de 8 mil,0,Costo,no,"mejores y mayor numero de unidades, circulación por horas mas tardías de la noche",solo,900,4
2024-09-28 23:40:19.869,villas,valle_dorado,Estudio,Autobús,1,40 minutos ,06:20:00,07:00:00,Diariamente,Costo,6,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",22,Femenino,Estudiante,menos de 8 mil,2,"Costo, Seguridad",No,Tiempo ,Solo,300,2
2024-09-29 00:32:44.223,"villa bonita, avenida insurgentes 49",valle_dorado,Estudio,Autobús,2,30 minutos ,08:00:00,09:00:00,2 veces por semana,Costo,7 pesos,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",20 años,Masculino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Seguridad, Comodidad",Ninguno,Más camiones y camiones más grandes ,Solo,200 pesos,3
2024-09-29 00:38:24.684,autozone 20,uabc_sauzal,Estudio,Autobús,1,15 minutos en promedio,07:00:00,07:15:00,Diariamente,Costo,6 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",25,Masculino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad, Comodidad",Me he movido más en Uber o didi,"El personal del microbús es grosero, prepotente déspota. Las unidades están viejas y apestan horrible, siempre los llenan más allá de su capacidad y estamos todos apretados. Se llena de gente que va a maneadero y saturan las paradas. No tienen medidas de seguridad y la conducción de los chóferes es imprudente. Cambiaría todo eso.",Solo,150,1
2024-09-29 09:17:29.207,villas,valle_dorado,Estudio,Autobús,1,Aproximadamente 50 minutos a 1 hora ,06:00:00,07:00:00,Diariamente,Costo,13 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",19,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No,"Mayor seguridad, comodidad y mejor vialidad ",Sola,520,1
2024-09-29 10:45:27.702,villas,valle_dorado,Estudio,Autobús,2,Entre 30 minutos y 1 hora,06:10:00,07:00:00,Diariamente,Es la única opción,13 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",19,Masculino,Estudiante,menos de 8 mil,1,"Tiempo, Costo",No porque no es tan simple,"Que implementen un transporte para estudiante con rutas en porticos,villas es un ejemplo asi como hacen en tijuana",Solo,"Depende si elijo didi o micro,aprox 600",3
2024-09-29 12:37:37.089,"31.82768098794144, -116.58268780119558","31.865153922960808, -116.66815362620905",Estudio,Autobús,2,1:30 horas,08:30:00,10:00:00,Diariamente,Es la única opción,"12 pesos de ida por dia, 24 ida y vuelta contando los 2 camiones",1,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",21,Masculino,Estudiante,menos de 8 mil,1,"Tiempo, Seguridad",no,"Una mayor capacidad de transporte, para no tener que estar esperando en la parada del micro a que llegue uno lleno y no poder subir",Solo,600,1
2024-09-29 12:39:43.179,"calle novena, sobre avenida ruiz, frente dominos pizza",uabc_sauzal,Estudio,Automóvil,1,40 minutos,09:45:00,10:00:00,3 veces por semana,Costo,13 pesos,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",27,Masculino,Estudiante,menos de 8 mil,0,Costo,No,Mas camiones,Solo,520,2
2024-09-29 13:59:28.529,89,valle_dorado,Estudio,Autobús,1,de 50 min a 1 hora,06:00:00,07:00:00,Diariamente,Es la única opción,$6,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",22,Femenino,Estudiante,menos de 8 mil,2,"Tiempo, Costo, Seguridad",No,"El horario, el tiempo de espera",Sola,$300,3
2024-09-29 14:04:09.990,mameadero baja california ,ensenada ,Estudio,Autobús,1,45 minutos ,07:00:00,07:50:00,3 veces por semana,Costo,13,3,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",22,Masculino,Estudiante,menos de 8 mil,0,"Tiempo, Costo",No ,Que sean más unidades ,Solo,500,3
2024-09-29 14:06:59.891,"la joyita, cardenales 228",valle_dorado,Estudio,Autobús,2,50-60 min,05:50:00,07:00:00,Diariamente,Es la única opción,52 pesos,3,3,Raites,20,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad, Comodidad","Acortar un poco la ruta, pero sigue siendo lo mismo, algunos camiones no suben ","Capacidad, o en su defecto tiempo","Acompañado, de mi amigo estudiante",1248 pesos,3
2024-09-29 16:39:08.829,entre novena y espinoza ,sauzal,Estudio,Autobús,1,50 min ,07:00:00,08:00:00,Diariamente,Es la única opción,12 pesos,1,1,Ninguno. No hay otra opción ,28,No binario,Estudiante,Más de 16 mil,0,"Tiempo, Seguridad",No,Unidades más seguras ,Solo,Hasta 1500 pesos dependiendo de la frecuencia ,1
2024-09-29 18:00:24.040,villas_del_real,playitas,Estudio,Autobús,3 o más,1 hora 30 min,07:30:00,08:40:00,Diariamente,Es la única opción,6 por camion,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",22,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo",No,Aumentar la cantidad de unidades de transporte,Sola,480 pesos,1
2024-09-29 19:23:12.467,valle_dorado,valle_dorado,Estudio,Autobús,1,"Varía, en algunas ocasiones 20-30 minutos. Otras veces incluso 40",06:35:00,06:48:00,Diariamente,Rapidez,$6,3,3,"Transporte privado (Didi, Uber, Indriver etc. )",19 años,Femenino,Estudiante,menos de 8 mil,0,Costo,No,"Mejor conducción, más precaución al manejar, no sobrellenar el transporte.",Viajo sola,$1000,3
2024-09-29 19:58:49.977,villas_del_sol,uabc_sauzal,Estudio,Autobús,3 o más,2hrs,08:00:00,09:50:00,Diariamente,Es la única opción,24,1,1,Ninguno ,24,Masculino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad, Comodidad","No, ninguno ",Mejor calidad en los asientos y Mayor cantidad de transportes ,Nadie me acompaña ,480,2
2024-09-29 20:36:28.692,centro,cicese,Estudio,Autobús,0,20,10:30:00,11:00:00,Diariamente,Rapidez,6 pesos,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",25,Masculino,Estudiante,14 mil - 16 mil,1,"Tiempo, Costo",Comenzar a usar bicicleta ,"Mayor eficiencia, transporte exclusivo para estudiantes y trabajadores ",Solo,400,3
2024-09-29 20:50:52.474,riveroll,cicese,Estudio,Autobús,0,30 min,09:00:00,09:30:00,Diariamente,Es la única opción,6 pesos de ida y 6 pesos de vuelta,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",25,Femenino,Estudiante,14 mil - 16 mil,0,Comodidad,No,"Más limpios los micros, mejor atención de los conductores",Con mi pareja,300 mx,2
2024-09-29 21:01:46.455,sauzal,uabc_sauzal,Estudio,Autobús,2,5 min,07:45:00,07:50:00,Diariamente,Es la única opción,6 pesos,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",19,Masculino,Estudiante,menos de 8 mil,0,"Costo, Seguridad",No,Más camiones para aumentar el flujo de los viajes ,Solo,120 pesos,2
2024-09-29 21:36:38.428,los globos,cicese,Estudio,Autobús,1,30 a 40 minutos ,08:20:00,09:00:00,Diariamente,Costo,14,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",36,Masculino,Estudiante,12 mil - 14 mil,0,"Costo, Seguridad, Comodidad",No,Más unidades en en horarios de mayor ocurrencia,Solo,500,4
2024-09-29 21:38:40.472,aeropuerto,uabc_sauzal,Estudio,Autobús,2,1 hora,09:00:00,10:00:00,Diariamente,Es la única opción,6 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",23,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Seguridad, Comodidad",Tener que tomar más tiempo por las pocas unidades que hay o porque no te suben a pesar de hacer la señal de parada y estar en una ,Calidad en el transporte y más unidades ,Sola,500 pesos,1
2024-09-30 03:42:03.925,playitas,cicese,Estudio,A pie,0,20 minutos,08:30:00,08:50:00,3 veces por semana,Comodidad,0,4,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",26,Masculino,Estudiante,14 mil - 16 mil,1,Costo,En ocaciones necesito llevarme al auto por transporte de material,"Que los estudiantes que no viven vercas puedan llegar en tiempo y forma, ademas de seguros",Solo,2000,4
2024-09-30 05:03:41.973,centro,cicese,Estudio,Autobús,2,30 minutos ,07:00:00,08:15:00,Diariamente,Es la única opción,14,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",26,Masculino,Estudiante,menos de 8 mil,0,Tiempo,No,"Capacidad de personas, aseo en asiento, frecuencia en pasar y debe haber una app donde puede rastrear donde viene la ruta, para tener más control y poder tener más confianza de que vaya a pasar.",Solo,1000,3
2024-09-30 05:46:05.910,maneadero,uabc_sauzal,Estudio,Autobús,1,1hora30minutos,07:30:00,09:00:00,Diariamente,Es la única opción,6pesos,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",23 años ,Femenino,Estudiante,menos de 8 mil,0,Costo,No,Que haya más micros porque pasan demasiado llenos y terminamos llegando tarde a nuestro destino.,Sola,300,3
2024-09-30 07:14:23.987,"calle e, fracc. california ",valle_dorado,Trabajo,Autobús,1,15 min,09:00:00,09:15:00,3 veces por semana,Es la única opción,13 pesos,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",22,Femenino,Empleado,menos de 8 mil,1,Comodidad,No,Unidades en mejor estado y menos saturadas,Sola,312,3
2024-09-30 07:54:22.277,maneadero,boulevard tecnologico ,Estudio,Autobús,1,45 min,06:15:00,07:00:00,Diariamente,Es la única opción,14,1,5,Raite,22,Masculino,Estudiante,menos de 8 mil,0,Tiempo,"Si, aveces agarro raite cuando hay suerte ","Camiones mas grandes, mas camiones ",Aveces solo aveces acompañado de mi novia o mi hermana,560,4
2024-09-30 08:42:10.144,villas_del_real,valle_dorado,Estudio,Autobús,0,15,08:30:00,08:50:00,Diariamente,Costo,$13,3,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",20 años,Masculino,Estudiante,menos de 8 mil,1,"Costo, Comodidad",no,mejoras en la organizacion entre choferes para que cada uno respete su horario determinado y no se sobrecarguen con pasajeros por no cumplir con sus horas,solo,$520,2
2024-09-30 09:38:46.421,valle_dorado,uabc_sauzal,Estudio,Automóvil,0,25 minutos,09:30:00,10:00:00,3 veces por semana,Rapidez,Lo de gasolina ,5,4,Transporte público ,23,Femenino,Estudiante,menos de 8 mil,2,"Tiempo, Seguridad, Comodidad",No,"Calidad, seguridad, rapidez y puntualidad ",Acompañado de compañero ,4,5
2024-09-30 10:03:33.521,playitas,centro,Compras,Autobús,0,15,11:10:00,11:24:00,2 veces por semana,Es la única opción,6,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",27,Masculino,Estudiante,14 mil - 16 mil,0,"Tiempo, Comodidad",no,"Más rutas, mayor frecuencia y horario más amplio",Compañero de cuarto,72,3
2024-09-30 10:19:11.377,la calle once y reforma,cicesse,Estudio,Autobús,1,30 MIN,10:00:00,10:30:00,Diariamente,Es la única opción,6 pesos,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",27,Masculino,Estudiante,10 mil - 12 mil,0,Tiempo,tomar dos autobuses,Que pase mas rapido o que sea mas grande le autobus,solo,180- 200 pesos,3
2024-09-30 10:24:03.088,popular,cicese,Estudio,Autobús,2,70 minutos,08:50:00,09:00:00,Diariamente,Es la única opción,13 pesos (52 pesos diarios),2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",23 años,Masculino,Estudiante,8 mil - 10 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No los he realizado ,Una mejor gestión del tiempo. Según la demanda puede haber más o menos conductores durante el día.,Solo,"Al rededor de 1,100 pesos",3
2024-09-30 10:29:00.849,uabc_sauzal,valle_verde,Estudio,Autobús,2,45 minutos a 1:20 ,04:00:00,05:10:00,Diariamente,Es la única opción,12 pesos ,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",22,Masculino,Estudiante,12 mil - 14 mil,1,"Tiempo, Comodidad",No,"Mejor calidad (general) de las unidades, personal más capacitado,",Solo,500,1
2024-09-30 11:18:13.482,villas_del_roble,uabc_sauzal,Estudio,Autobús,2,1 hora 20,05:30:00,07:00:00,Diariamente,Es la única opción,12 pesos ,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",24,Masculino,Estudiante,menos de 8 mil,2,"Tiempo, Costo",Viajar en transporte público por faltar de lugares seguros para aparcar motocicleta ,"Limpieza, seguridad, comodidad, frecuencia o dimensión mayor de las unidades ",Solo ,2000,1
2024-09-30 11:48:45.662,lomitas,colchonera,Estudio,Autobús,2,55/50 minutos ,06:05:00,07:00:00,Diariamente,Es la única opción,6 pesos ,2,1,"Transporte privado (Didi, Uber, Indriver etc. )",21,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Seguridad",Caminar para buscar otra ruta por que los autobuses taradan demasiado en pasar y pierdo 30/49 minutos solo esperando a que pase y la mayoría de veces no me levanta.,"Que los horarios sean consistentes, que haya más micros y que tarden menos tiempo en pasar. ",Sola,$360,3
2024-09-30 12:23:50.932,calle 10 #40,cicese,Estudio,Autobús,0,30 minutos,07:00:00,07:40:00,Diariamente,Es la única opción,6 pesos,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",27,Femenino,Estudiante,Más de 16 mil,0,"Tiempo, Costo",no,"que haya más transporte, mas eficiente y más comodo",mi hijo,600,2
2024-09-30 13:12:20.141,deportivo sullivan,cicese,Estudio,Bicicleta,0,30,07:10:00,07:45:00,Diariamente,Rapidez,0,4,4,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",32,Masculino,Estudiante,Más de 16 mil,1,"Tiempo, Costo, Seguridad",no,Mejores autobuses,esposa,500,3
2024-09-30 13:12:58.993,sauzal,cicese,Estudio,Autobús,0,30 minutos,09:00:00,09:30:00,Diariamente,Es la única opción,12 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",25,Femenino,Estudiante,8 mil - 10 mil,0,"Tiempo, Seguridad, Comodidad",No,"Las carreras que hacen los conductores entre sí mismos por llegar primero que el otro. Son muy irresponsables cuando hacen ese tipo de actos. Por otro lado la limpieza, los camiones permanecen sucios todo el tiempo literalmente parece que jamás hubieran estado limpios,  y dañados, hay sillas dañadas,  los forros, hay latas y metales por fuera de las sillas que han roto mi ropa y maletas.",Solo,400,2
2024-09-30 13:13:13.387,calle ambar,cicese,Estudio,Automóvil,0,20 minutos,08:40:00,08:00:00,3 veces por semana,Comodidad,?,4,5,"Transporte privado (Didi, Uber, Indriver etc. )",29,Femenino,Estudiante,Más de 16 mil,1,"Tiempo, Costo, Seguridad, Comodidad",no,Incrementar rutas y unidades del transporte público. Mejoras en las calles,"Acompañada, familiar",1.6,5
2024-09-30 13:18:48.336,centro,cicese,Estudio,Autobús,1,45 minutos,08:00:00,08:50:00,Diariamente,Costo,6,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",27,Masculino,Estudiante,Más de 16 mil,1,"Tiempo, Costo, Seguridad, Comodidad",No,"Camiones con mayor capacidad, ampliar la frecuencia de las rutas, y extender el horario de transporte.",Solo,250,2
2024-09-30 13:18:53.078,autozone 10,cicese,Estudio,Autobús,1,15 minutos,08:40:00,09:00:00,Diariamente,Es la única opción,6 pesos,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",25,Masculino,Estudiante,14 mil - 16 mil,1,Costo,Empezar a usar la bicicleta pero es peligroso,"Mas seguridad, mas transporte",Solo,240 pesos,1
2024-09-30 13:23:21.562,playitas,centro,Compras,Autobús,0,40 minutos,11:00:00,11:40:00,2 veces por semana,Es la única opción,$13 o $6 si es entre semana ,2,1,"Transporte privado (Didi, Uber, Indriver etc. )",28,Masculino,Estudiante,8 mil - 10 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No,Mejor calidad en las unidades y mayor rapidez ,Solo,200,2
2024-09-30 13:33:43.449,moderna,cicese,Estudio,Autobús,2,20 MIN,08:00:00,08:30:00,Diariamente,Es la única opción,$13,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",24,Femenino,Estudiante,12 mil - 14 mil,0,"Tiempo, Seguridad, Comodidad",NO,QUE CAMBIEN LOS AUTOBUSES VIEJOS,SOLO,300,1
2024-09-30 13:34:52.297,moderna,cicese,Estudio,A pie,0,30 minutos,08:30:00,09:00:00,Diariamente,Por que no hay una parada de camión conveniente en San Marino para CICESE. Para llegar a la parada de microbus más proxima debo caminar la mitad del trayecto. Así que prefiero terminar de caminarlo.  ,0,3,1,Microbus,26 años,Masculino,Estudiante,14 mil - 16 mil,0,"Tiempo, Costo, Seguridad",No. Solo camino por que las demás opciones son poco practicas (microbus) o muy caras.,"Rutas que permitan a más usuarios llegar desde sus casas a sus centros de estudio y de regreso. También un aumento en las unidades de transporte publico ya que la cantidad de usuarios es enorme. Esto lleva a tener muchos usuarios (estudiantes sobre todos) compactados de manera inhumana en los microbuses, aumentando el riesgo en el trayecto. ",Sólo,$700,3
2024-09-30 13:54:31.440,placido mata 2309,cicese,Estudio,Automóvil,0,10,07:40:00,07:55:00,Diariamente,Comodidad,250 semanales,5,5,Microbus,25,Masculino,Estudiante,14 mil - 16 mil,1,"Tiempo, Seguridad",No,"Mejor organización, quitar a las empresas privadas y que el gobierno implemente transportes de mejor calidad, mas grandes y seguros.",Solo,1000,4
2024-09-30 13:58:46.454,sauzal,playitas,Estudio,Autobús,0,35:00 - 25:00 minutos,07:30:00,08:05:00,Diariamente,Es la única opción,$6 pesos,2,3,"Transporte privado (Didi, Uber, Indriver etc. )",29,Femenino,Estudiante,14 mil - 16 mil,0,"Tiempo, Costo, Seguridad",No,Mayor accesibilidad del transporte,Solo,$350,3
2024-09-30 14:02:31.334,riveroll,cicese,Estudio,Automóvil,0,15 minutos,10:00:00,10:15:00,Diariamente,Comodidad,250 semanales,3,5,transporte público,30,Masculino,Estudiante,14 mil - 16 mil,1,"Tiempo, Seguridad, Comodidad","Cambié de horario, ahora salgo más tarde","que se utilizen más camiones y más grandes, y que esté monitorizado para que los usuarios puedan conocer el estado de las rutas.",solo,250 semanales,3
2024-09-30 14:11:13.296,playitas,centro,Llevar y traer a mi hija al kinder,Autobús,2,"30 minutos una vez que estoy en el autobús, pero el autobus llega a demorar hasta 2 horas en pasar",09:00:00,09:30:00,Diariamente,Es la única opción,13 pesos,3,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",31 años,Masculino,Estudiante,Más de 16 mil,1,"Tiempo, Costo, Seguridad",Si tuve que comprar un automóvil,"La recurrencia en la que pasa el autobús, ya que en ocasiones he esperado hasta 2 horas esperando el autobús ",Mi esposa y mi hija,1200,4
2024-09-30 15:01:50.086,sauzal,valle_dorado,Estudio,Autobús,2,1.30 horas,12:00:00,01:40:00,2 veces por semana,Es la única opción,12 pesos,1,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",24,Femenino,Estudiante,menos de 8 mil,0,Seguridad,Salgo mas que una hora para llegar a tiempo,"Estaciones permanentes con horarios fijos de autobuses, autobuses de tamaño mas grande",Siempre viajo sola,48 pesos minimo,3
2024-09-30 18:31:16.904,valle_dorado,playitas,Estudio,Automóvil,0,20 minutos,08:30:00,08:50:00,Diariamente,Comodidad,500 pesos a la semana,5,4,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",25,Masculino,Estudiante,14 mil - 16 mil,3 o más,"Tiempo, Costo, Seguridad, Comodidad",No,"En cuanto al transporte público, he escuchado muchas deficiencias. Pienso que un sistema de transporte más puntual, cómodo y seguro brindaría mucho apoyo en la comunidad estudiantil, al punto de que aquellos que utilizan automóvil pueden considerar utilizar dicho medio de transporte, pues aportaría comodidad y mayor puntualidad por un precio menor, lo que resulta atractivo. Además, habría menos problemas con el estacionamiento.","La mayoría del tiempo acompañado, de mi novia y/o amigos",2400,5
2024-09-30 18:58:58.012,encinos,uabc_sauzal,Estudio,Autobús,1,50 minutos,11:00:00,12:00:00,Diariamente,Costo,$6,1,2,"Transporte privado (Didi, Uber, Indriver etc. )",25,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad",No he realizado cambios.,"Choferes responsables, mejores unidades, que no suban más pasajeros de los permitidos.",Sola.,$150,1
2024-09-30 19:38:02.222,marquez de leon ,uabc_sauzal,Estudio,Autobús,2,40 minutos ,08:00:00,08:50:00,2 veces por semana,Es la única opción,26,2,1,También transporte privado,32,Femenino,Estudiante,Más de 16 mil,1,Tiempo,Ir con menos frecuencia a la universidad (soy estudiante de posgrado) hasta tener la disponibilidad del auto en casa y agendar reuniones esos días. ,Mejores vehículos y frecuencia ,En ocasiones sola en otras con compañeros ,200,4
2024-09-30 20:12:22.671,sauzal,cicese,Estudio,Automóvil,0,8 minutos,07:45:00,07:55:00,Diariamente,Comodidad,500 de gasolina a la quincena,5,5,Micro,29 años,Femenino,Estudiante,14 mil - 16 mil,1,"Seguridad, Comodidad",No.,El costo me parece elevado porque no vale lo que ofrece el servicio.,A veces con mi pareja.,1000 de gasolina aproximadamente,4
2024-09-30 20:40:44.356,punta banda,sauzal,Estudio,Autobús,1,45 min ,07:50:00,08:40:00,3 veces por semana,Es la única opción,6,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",26,Femenino,Estudiante,12 mil - 14 mil,1,Seguridad,Viajo más en Didi ,"Calidad del transporte, buenos asientos, seguridad a los pasajeros, conductores educadores y consientes ",Solo,$500,2
2024-09-30 23:57:30.332,centro,uabc_sauzal,Estudio,Autobús,1,25,09:00:00,09:25:00,Diariamente,Es la única opción,14 pesos por ambos viajes,2,1,"Transporte privado (Didi, Uber, Indriver etc. )",25,Femenino,Estudiante,14 mil - 16 mil,0,Tiempo,Prefiero pedir uber ya que cuando quiero ir ciertos días a clase el micro va lleno,"Que hubiera una tarifa base para el cobro del micro, me parece injusto que quieran variar el precio dependiendo de la distancia. Esto lo digo porque ya van varios días que quiero tomar el micro del lado de cicese/unam y no me permiten subir para dar la vuelta hacia el centro, se han mostrado bastante déspotas y sobre todo groseros por querer hacer ese tramo cuando no les cuesta nada, ya que solo le dan la vuelta al sauzal y se regresa al centro, he tenido esta mala experiencia con varios camioneros. Esto lo hago más que nada porque si lo tomo en el lado uabc está lleno de gente y no puedo tomar el micro, tengo que esperar bastante tiempo, por lo cual decido irme por ese lado ya que quisiera tomar un asiento y no ir parada ya que sufro problemas de espalda.",Con mi pareja ,280,2
2024-10-01 00:03:12.339,condominios de santo tomas ,cicese,Estudio,Autobús,0,Una hora ,09:00:00,10:00:00,Diariamente,Es la única opción,6 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",29,Femenino,Estudiante,14 mil - 16 mil,0,"Costo, Comodidad",Mis amigos me dan raite algunos días a la semana ,"Que hubiera renovación en las unidades, choferes más capacitados y amables, que hubiera mas unidades para poder abastecer a todo",Solo,500,1
2024-10-02 09:13:42.376,"colonia magisterial la presa, ensenada, baja california",valle_dorado,Estudio,Autobús,2,60 min,06:00:00,07:20:00,Diariamente,Es la única opción,$6,3,2,"Transporte privado (Didi, Uber, Indriver etc. )",20,Masculino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Seguridad","Sí, tengo que caminar entre 3-4 paradas más adelante de la que normalmente uso (cerca de mi casa), ya que los micros se llenan y no me suben.",Que haya suficientes unidades.,Solo.,$500,3
2024-10-02 13:56:02.780,villas_del_prado,uabc_sauzal,Estudio,Autobús,2,1 hora ,12:50:00,14:00:00,Diariamente,Es la única opción,12,2,2,No hay otra opción ,18,Femenino,Estudiante,menos de 8 mil,1,Costo,No,Unidades cómodas y actualizadas,Sola,500,2
2024-10-02 19:57:38.202,colonia_hidalgo,valle_dorado,Trabajo,Bicicleta,1,25min,10:30:00,11:00:00,3 veces por semana,Comodidad,0,2,4,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",35,Masculino,Empleado,8 mil - 10 mil,1,"Tiempo, Comodidad","Si, he tenido que recurrir al auto partcícular por sentirme expuesto al ir en bicicleta.",Sistema intermodal en transporte público con bici.,solo,100,1
2024-10-02 21:33:55.953,villas_del_real,uabc_sauzal,Estudio,Autobús,3 o más,De 1:30 a 2 hrs,05:20:00,07:10:00,Diariamente,Costo,$6 cada camión con descuento de estudiante ,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",23,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Seguridad",No,Mayor cantidad de camiones ya que siempre van hasta reventar,Sola,900,3
2024-10-02 21:39:36.605,valle_dorado,uabc_sauzal,Estudio,Autobús,1,1 hora ,08:00:00,09:00:00,Diariamente,Es la única opción,13 pesos ,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",24,Masculino,Estudiante,8 mil - 10 mil,2,"Tiempo, Seguridad, Comodidad",No ,Comodidad y seguridad ,Solo,500,2
2024-10-02 22:12:44.211,villas_del_sol,uabc_sauzal,Estudio,Autobús,2,90 minutos ,05:30:00,07:00:00,Diariamente,Costo,24,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",18,Femenino,Estudiante,8 mil - 10 mil,0,"Tiempo, Costo",No ,Más rutas ,Sola,480,3
2024-10-03 00:25:34.178,centro,cicese,Estudio,Autobús,0,De 7 a 30 minutos,10:00:00,10:30:00,3 veces por semana,Es la única opción,$6,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",33,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Costo",NO,"Unidades en buenas condiciones, que manejen con prudencia y seguridad, menor tiempo de espera",Sola,$100,2
2024-10-03 08:11:25.462,espinoza novena,cicese,Estudio,Autobús,1,1 hora,07:00:00,08:00:00,Diariamente,Costo,6,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",26 años,Femenino,Estudiante,10 mil - 12 mil,0,Costo,Didi ,Que realicen las paradas correspondientes,Solo,300,1
2024-10-03 08:41:26.834,calle j #331 ,universidad autonoma de baja california carretera ensenada-tijuana,Estudio,Autobús,1,7-12 minutos,01:20:00,01:50:00,Diariamente,Rapidez,6 pesos,3,4,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",22 años,Masculino,Estudiante,menos de 8 mil,2,Tiempo,Ninguna,Que se de a conocer las horas de llegada de los camiones o que haya paradas específicas para esperar el transporte y tal vez hacer las unidades de transporte más grandes pero que puedan ser usadas a las horas en que la gente sale del trabajo o de la escuela porque es desesperante empujar a la gente para salir a tu destino.,Solo,Mas de 200 pesos,4
2024-10-03 10:16:41.979,colinas del mar. calle colinas de redondo beach. c.p. 22760,cicese,Estudio,Autobús,1,De 20 a 40 minutos,10:00:00,10:30:00,Diariamente,Es la única opción,13,3,3,"Bicicleta, pero no es seguro puesto que es carretera. No hay banqueta ni ciclovía",25,Femenino,Estudiante,12 mil - 14 mil,0,Costo,No,Que pasen más seguido y que haya otras alternativas seguras,Sóla ,624$,3
